Index,Year,Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People’s Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
12,1971,23.505,51.57,53.555,31.161,,44.31966374,35.592,23.02,22.366,,29.72,21.4,14.5,30.639,47.238,14.6,46.919,47.502,47.478,15.9,37.045,26.412,23.066,15.787,41.939,,42.092,34.654,21.133,36.525,48.838,45.877,42.975,16.8,17.00732864,15.5,14.273,28.827,30.65,52.221,44.945,46.57,43.342,36.229,45.355,41.147,31.621,32.25275669,28.166,,,18.866,15.7,12.9,44.989,,15.2,40.774,46.853,32.65289712,40.33790104,31.26365203,20.74691783,18.02162462,40.478,41.42,16.05509772,46.364,19.6,16.1,48.239,16.20162677,45.89122017,13.2,33.449,16.7,20.2,40.585,37.176,16.1,19.448,46.403,,45.48,50.536,43.049,42.291,16,28.145,,45.225,31.555,35.53,18.31570819,19.7,47.378,47.91463682,14.6,38.682,14.5,33.17716177,35.37745714,45.92090186,44.02297087,39.309,46.82473057,14.3,38.843,,22.6,41.739,45.028,20.8,28,16.8,34.067,50.021,19.1,25.548,50.762,32.063,42.508,33.635,,31.2,47.755,38.09202006,43.058,31.897,49.087,50.456,38.079,36.18506505,47.11450783,47.10664465,16.2,29.916,39.36679829,35.73881815,42.799,29.35549733,17.6,13,14.8,10.868,,41.999,,19.535,48.022,49.4,43.11121524,43.935,,34.80950139,24.512,50.369,18.4,39.138,43.33518489,21.063,43.613,,48.322,45.833,26.1,53.764,33.307,17.16224175,43.715,34.8,56.735,46.546,46.098,17.2,16.8,42.69,,22.6,20.09444806,48.085,35.39889016,42.906,37.034,41.613,38.812,,41.14,17.2,48.11584392,25.6,35.419,21,36.636,,37.40836292,17.47806559,34.77,35.528,19.6,14.769,50.341,40.07596054,46.609,47.152,50.012,22.3,46.36,48.769,42.379,,46.376,,47.13837756,50.641,47.13591534,34.64896996,40.697,35.909,18.2,16.3,14.1,49.345,,33.6,46.185,,47.352,32.61670854,20.33302559,48.271,36.677,41.914,37.461,36.56363154,41.717,43.33518489,34.951,40.07596054,47.13591534,26.607,40.434,39.632,,48.189,48.736,15.206,31.01990125,20.873,17.2,36.66,39.527,36.327,,30.83333333,36.025,41.548,31.62910195,40.583,,53.216,37.633,49.493,47.496
13,1972,23.068,51.476,53.781,30.558,,43.92681212,34.099,23.387,22.262,,28.474,20.1,13.8,29.459,47.333,14,46.995,47.59,47.096,15.3,35.941,26.47,22.521,15.697,42.008,,41.944,34.112,20.571,36.368,48.459,45.771,42.82,15.9,17.02371742,14.6,13.767,27.889,29.77,52.012,45.019,46.499,43.401,35.095,45.246,40.787,30.653,31.67484098,26.741,,,18.726,16.6,11.5,44.756,37,15.1,39.832,46.7,31.82941526,40.01124796,30.4691176,20.72917367,17.67533302,39.864,40.933,15.36853407,46.116,19.4,15.6,48.38,15.59898197,45.73602756,12.7,33.192,16.3,20.5,40.123,37.258,14.9,19.101,46.072,,45.691,50.783,43.427,42.459,15.9,28.407,,45.143,31.419,34.936,17.50580546,19.5,47.021,47.89193308,14.8,38.42,14.7,32.67884053,34.95314144,45.82280084,44.01322151,38.631,46.68686171,15,38.525,,22.6,41.512,44.334,22.4,27.2,16.3,32.983,49.115,19.2,25.587,50.763,31.901,41.929,33.018,,28.4,46.908,37.50781587,43.061,31.55,49.116,49.747,37.612,35.68355721,46.98838202,46.96628616,16.2,29.316,39.07139513,35.28415876,42.815,28.69330761,17,11.8,14.6,10.34,,41.276,,19.556,47.988,48.444,42.71649646,43.555,,34.32702074,23.827,50.361,17.8,38.765,42.94233706,20.653,43.15,,48.311,45.556,25.3,53.732,32.874,15.62845358,44.015,34.6,56.553,46.77,46.096,16.1,16.3,42.606,,21.8,19.31660769,48.202,35.24864787,42.725,36.426,40.953,38.483,,41.077,17.5,48.11697315,24,33.437,20.2,36.093,,37.19161571,16.62047596,34.375,35.081,18.8,14.962,50.846,39.7642094,46.397,47.097,49.907,23.1,47.138,48.729,41.956,,46.087,,47.16762658,50.353,47.16465712,34.36992951,40.499,34.872,19.1,16.4,13.8,49.334,,30.8,46.231,,47.787,31.80835016,20.34932182,48.275,35.451,41.488,37.175,36.09849031,40.321,42.94233706,33.938,39.7642094,47.16465712,26.611,39.678,39.233,,48.048,48.699,15.278,30.38052911,20.97,15.6,36.37,38.596,35.439,,30.45555556,35.619,41.142,31.13127131,40.004,,53.344,37.471,49.457,47.574
14,1973,22.76,51.371,54.021,29.983,,43.55512756,32.751,23.833,22.283,,27.082,18.5,12.9,28.443,47.559,13.3,47.066,47.734,46.691,16.2,34.991,26.41,21.961,15.648,42.118,,41.813,33.675,20.033,36.109,48.05,45.676,42.672,15.6,17.35087073,13.9,13.285,26.995,27.93,51.809,45.088,46.439,43.435,34.166,45.182,40.526,29.942,30.99519541,25.121,,,18.647,18.3,10.3,44.411,32.7,14.3,38.927,46.532,30.29984955,39.67349067,29.14337686,20.76953029,17.41103961,39.215,40.496,14.74323937,45.886,19.2,15.1,48.48,15.12785038,45.58315831,12.2,33.092,15.9,20.5,39.66,37.339,13.9,18.826,45.718,,45.919,51.028,43.867,42.636,15.4,28.716,19.2,45.07,31.279,34.269,17.07390877,19.4,46.676,47.86636682,15.1,38.333,15,31.85611198,34.2618015,45.72466898,44.01133802,37.947,46.5451138,14.4,38.19,,22.3,41.427,43.643,21.7,27,16,31.971,48.079,19.4,25.624,50.724,31.767,41.334,32.768,,28.3,45.767,36.93792269,43.037,31.266,49.133,48.898,37.342,35.20731991,46.85906949,46.80972289,17.7,28.827,38.76989948,34.55307873,42.796,27.44924016,16,10.8,14.1,9.95,,40.638,,19.633,47.936,47.491,42.37980286,42.903,,33.54607167,23.208,50.331,17.4,38.379,42.60747649,20.258,42.614,,48.26,45.274,23,53.695,32.507,14.87638573,44.238,33.3,56.411,46.971,46.064,14.5,15.5,42.538,,20.5,18.87092597,48.443,34.95040858,42.575,35.773,40.365,38.207,,41.003,18,48.10963348,23.3,31.137,20,35.72,,37.06721333,16.13400964,33.951,34.844,18.2,15.17,51.384,39.44092831,46.132,47.018,49.765,22,47.634,48.656,41.537,,45.751,,47.18071759,50.06,47.17742124,33.98281588,40.417,33.818,20,16.7,13.5,49.271,,28.8,46.255,,48.196,30.28886362,20.43717159,48.254,34.211,41.061,36.995,35.65673546,38.739,42.60747649,33.241,39.44092831,47.17742124,26.695,38.979,38.775,,47.92,48.684,15.332,29.19426545,21.012,14.8,36.15,37.6,34.73,,30.07777778,35.178,40.801,30.51110722,39.48,,53.59,37.282,49.385,47.658
15,1974,22.561,51.258,54.25,29.43,,43.20975987,31.6,24.318,22.382,,25.611,17.8,12.8,27.604,47.908,12.7,47.135,47.932,46.269,17.2,34.224,26.209,21.38,15.622,42.243,,41.69,33.337,19.513,35.718,47.617,45.582,42.537,15.4,18.45547513,13.3,12.846,26.171,24.82,51.597,45.159,46.393,43.434,33.461,45.163,40.364,29.491,30.36705913,23.366,,,18.617,19.4,10.2,43.969,29.2,14.1,38.067,46.325,27.84396828,39.32695866,26.87240336,20.97222652,17.46672723,38.544,40.119,14.62964575,45.679,19.5,15.1,48.534,15.1966052,45.43352137,13.3,33.117,15.5,19.9,39.222,37.43,13.1,18.624,45.351,,46.15,51.253,44.365,42.817,16.1,29.01,17.5,44.994,31.098,33.544,16.85686009,19.1,46.345,47.83362071,15,38.424,17.8,30.61502323,33.22739064,45.62383452,44.00896852,37.264,46.3997606,12.9,37.84,,22,41.485,42.996,19.9,27.5,15.8,31.065,46.943,18.4,25.619,50.638,31.644,40.796,32.869,,26.6,44.396,36.38296259,42.988,31.034,49.131,47.927,37.237,34.76276727,46.72740147,46.64457605,13.9,28.45,38.46407411,33.47250196,42.732,25.46874516,15.9,11.1,14.3,9.714,,40.083,,19.741,47.856,46.597,42.11767151,41.98,,32.38654936,22.676,50.28,18,37.98,42.33472707,19.874,42.009,,48.164,44.985,27.3,53.656,32.191,14.85774654,44.359,32,56.316,47.13,45.981,13.7,15,42.481,,19.6,18.61117968,48.782,35.22335777,42.459,35.081,39.845,37.978,,40.908,18.5,48.08814609,24.3,28.673,19.6,35.531,,37.01095041,15.85846045,33.497,34.803,20.3,15.357,51.92,39.11023607,45.818,46.909,49.587,19.4,47.808,48.554,41.109,,45.384,,47.19185395,49.772,47.18917158,33.99080098,40.43,32.773,20.8,16.1,13.5,49.158,,32.1,46.236,,48.561,27.83307845,20.66473325,48.202,32.988,40.644,36.895,35.23467408,37.099,42.33472707,32.873,39.11023607,47.18917158,26.821,38.345,38.252,,47.799,48.691,15.35,27.30891947,20.981,14.8,35.987,36.551,34.2,,29.7,34.699,40.514,29.66403592,39.01,,53.947,37.061,49.265,47.727
16,1975,22.452,51.143,54.434,28.898,,42.89306431,30.705,24.77,22.53,,24.171,16.7,12.4,26.959,48.356,12.2,47.202,48.169,45.84,16.6,33.658,25.919,20.789,15.616,42.341,,41.56,33.083,19.027,35.187,47.156,45.48,42.427,15.8,18.44352958,12.4,12.466,25.44,23.01,51.346,45.243,46.361,43.38,32.974,45.194,40.306,29.28,29.80227178,21.585,,,18.646,19.1,9.9,43.461,25.1,14.2,37.267,46.052,26.35268594,38.97766253,25.40080212,20.92478127,17.22060706,37.865,39.813,14.14610228,45.509,18.7,14.9,48.56,14.78396132,45.28629442,13.9,33.23,15,19.2,38.861,37.537,12.4,18.493,44.979,,46.376,51.429,44.933,42.995,15.7,29.273,16.4,44.901,30.837,32.819,16.37260099,17.9,46.022,47.79273969,14.9,38.705,18.4,29.8050949,32.55377049,45.52244785,44.00162831,36.592,46.2560123,11.7,37.489,,21.1,41.7,42.411,20.1,27.6,14.9,30.307,45.765,17,25.563,50.504,31.533,40.492,33.266,,24.8,42.917,35.84389464,42.921,30.838,49.113,46.843,37.223,34.3158502,46.59885408,46.48577609,12.8,28.173,38.16353718,32.76046445,42.617,24.24930743,15.7,11.1,14.2,9.735,,39.615,,19.874,47.73,45.869,41.90768174,40.824,,31.62395226,22.247,50.208,18.8,37.577,42.12772064,19.512,41.361,,48.027,44.69,25.3,53.611,31.925,14.71644187,44.356,31.1,56.275,47.235,45.837,13,14.1,42.425,,18.3,18.08037593,49.173,35.03991726,42.377,34.363,39.361,37.778,,40.781,19,48.04784516,23.8,26.269,19.8,35.523,,36.99712,15.29953326,33.023,34.923,19.6,15.51,52.42,38.78472753,45.479,46.762,49.386,17.7,47.651,48.436,40.65,,45.008,,47.16178315,49.489,47.15883473,33.72196264,40.509,31.79,20.6,16.6,12.6,49.008,,30.5,46.156,,48.872,26.35378591,20.66869174,48.113,31.802,40.279,36.838,34.82429332,35.665,42.12772064,32.825,38.78472753,47.15883473,26.988,37.771,37.67,,47.678,48.721,15.33,26.13419886,20.858,14.6,35.877,35.477,33.823,,28.1,34.197,40.269,29.03684877,38.59,,54.372,36.806,49.091,47.755
17,1976,22.414,51.028,54.541,28.397,,42.60161516,30.108,25.107,22.721,,22.884,16.2,11.6,26.524,48.862,12.3,47.262,48.424,45.411,16.5,33.293,25.645,20.214,15.643,42.369,15.2,41.408,32.894,18.6,34.538,46.66,45.362,42.351,15.6,18.44887761,11.8,12.156,24.821,19.91,51.025,45.354,46.342,43.256,32.662,45.278,40.357,29.263,29.3762871,19.915,,,18.753,18.5,10.2,42.929,24.7,12.9,36.542,45.69,23.93836053,38.63751539,23.20807454,20.91089187,17.1235091,37.189,39.583,14.00120281,45.385,18.7,15.1,48.582,14.61896435,45.13872942,14.1,33.394,14.6,18.3,38.63,37.662,12,18.432,44.609,,46.589,51.529,45.59,43.164,16,29.54,17.3,44.781,30.472,32.169,16.15300978,17.4,45.691,47.74334196,14.8,39.177,17.5,28.56917282,31.53383595,45.42303513,43.98790827,35.938,46.11824314,11.9,37.154,,20.9,42.085,41.882,19.5,27.9,14,29.726,44.615,16.2,25.476,50.33,31.457,40.627,33.868,26.9,22.2,41.474,35.32485777,42.849,30.663,49.081,45.652,37.199,33.88615003,46.47791683,46.34832187,14.4,27.971,37.87841001,31.69840515,42.444,22.25939134,15.7,10.9,14,10.152,,39.232,,20.039,47.541,45.421,41.75891191,39.505,,30.4792141,21.923,50.118,18.6,37.182,41.98420841,19.197,40.712,,47.865,44.389,25.8,53.55,31.714,14.69747233,44.216,29,56.291,47.279,45.632,12.9,13.3,42.358,,17.7,17.72521714,49.553,35.07244734,42.323,33.632,38.863,37.587,,40.611,19.6,47.98444645,24.2,24.155,20,35.669,,37.00257654,14.94583601,32.542,35.142,19.4,15.641,52.86,38.47754202,45.149,46.569,49.181,18.7,47.193,48.315,40.134,,44.648,,47.11268956,49.203,47.10917499,33.62634656,40.618,30.933,20.8,16.7,12,48.833,,27.1,46.002,,49.124,23.93551448,20.71198159,47.982,30.661,40.026,36.784,34.41800382,34.747,41.98420841,33.051,38.47754202,47.10917499,27.221,37.238,37.052,,47.543,48.769,15.284,24.22993169,20.637,14.6,35.821,34.417,33.557,,26.6,33.694,40.047,28.19959212,38.218,,54.797,36.527,48.858,47.719
18,1977,22.424,50.916,54.563,27.94,,42.32224946,29.777,25.273,22.961,,21.832,15.9,11.3,26.291,49.374,12.4,47.309,48.668,44.981,16.1,33.082,25.5,19.684,15.716,42.296,14.3,41.219,32.734,18.255,33.836,46.126,45.207,42.309,15.5,18.13288612,11.6,11.91,24.307,18.93,50.617,45.493,46.33,43.057,32.437,45.405,40.503,29.357,29.0980433,18.477,,,18.947,17.8,10.3,42.416,24,12.2,35.897,45.229,23.09030888,38.30896156,22.39336156,20.92203262,16.93882352,36.529,39.418,13.66991547,45.306,18,15.2,48.629,14.29041598,44.98338231,13.9,33.566,14.3,18.2,38.543,37.795,11.7,18.427,44.243,,46.785,51.539,46.325,43.319,15.4,29.872,18.6,44.623,30.023,31.652,15.98989702,17.5,45.335,47.68553908,14.9,39.793,16.7,28.07785081,31.13223827,45.32395727,43.96505591,35.3,45.98528711,10.9,36.85,,21,42.6,41.381,18,26.3,13.2,29.307,43.55,15.4,25.404,50.127,31.445,41.289,34.55,27.8,22.7,40.17,34.82292747,42.788,30.489,49.04,44.372,37.07,33.46024855,46.36303442,46.2396755,12.6,27.794,37.6149316,31.28039046,42.215,21.58305634,15.5,11.2,13.8,11.032,,38.909,,20.248,47.284,45.297,41.60972118,38.13,,30.02841521,21.679,50.015,18.9,36.797,41.88166445,18.952,40.109,,47.695,44.088,26,53.461,31.56,15.13882069,43.958,28.8,56.35,47.267,45.377,12.5,12.6,42.271,,17.3,17.5110972,49.85,35.1165888,42.286,32.906,38.306,37.382,,40.394,19.2,47.89673309,24.5,22.47,19.1,35.903,,37.00469871,14.79701114,32.079,35.355,19.5,15.782,53.228,38.19776066,44.847,46.326,48.983,16.5,46.534,48.202,39.552,,44.334,,47.03948214,48.911,47.0357961,33.58970715,40.726,30.242,20.6,16.2,11.6,48.647,,25.9,45.776,,49.33,23.09844544,20.68616706,47.809,29.557,39.927,36.709,34.00759091,34.524,41.88166445,33.441,38.19776066,47.0357961,27.535,36.71,36.422,,47.381,48.831,15.236,23.57395966,20.337,15.1,35.821,33.405,33.34,,26.75,33.22,39.834,27.8698775,37.884,,55.148,36.233,48.58,47.6
19,1978,22.454,50.806,54.502,27.536,,42.03949823,29.664,25.243,23.243,,21.063,15.6,11.3,26.236,49.848,12.5,47.339,48.873,44.543,15.5,32.974,25.547,19.218,15.837,42.105,13,40.983,32.563,17.999,33.139,45.56,44.99,42.298,15.2,17.80776324,11.4,11.725,23.89,18.25,50.116,45.654,46.32,42.784,32.223,45.557,40.722,29.483,28.9059125,17.357,,,19.219,17.5,10.4,41.959,24,12.2,35.325,44.663,22.47371721,37.99615242,21.75451506,20.9147517,16.86421712,35.892,39.298,13.42162832,45.263,17.3,15,48.713,14.1166668,44.81106488,13.5,33.702,14.1,17.5,38.588,37.925,12.2,18.462,43.881,,46.962,51.455,47.104,43.451,15.5,30.298,17.7,44.419,29.515,31.297,15.73111029,17.3,44.939,47.61774914,15,40.482,15.7,27.70103203,30.82608888,45.21960546,43.92982296,34.67,45.85031135,11.1,36.577,,21.1,43.179,40.887,18.6,25,12.6,29.023,42.606,14.8,25.381,49.9,31.511,42.467,35.207,24.1,20.3,39.063,34.33296091,42.75,30.296,48.99,43.029,36.772,33.02415919,46.24676919,46.15952338,12.5,27.594,37.36933662,30.96124009,41.932,21.10406613,15.3,11.2,13.7,12.369,,38.611,,20.5,46.968,45.485,41.47827702,36.794,,29.68208235,21.485,49.904,18.2,36.415,41.78965646,18.783,39.585,,47.532,43.79,27.1,53.337,31.457,15.01905344,43.604,26.4,56.437,47.206,45.078,12.6,12.8,42.156,,16.3,17.16123939,50.003,35.25547018,42.257,32.201,37.662,37.15,,40.127,19.1,47.78512197,24.1,21.293,17.5,36.161,,36.9805076,14.49590513,31.654,35.466,19,15.952,53.505,37.94188,44.578,46.035,48.794,16.8,45.775,48.103,38.901,,44.093,,46.94720152,48.613,46.94412446,33.63872624,40.808,29.737,20.5,16.3,11.3,48.456,,28.9,45.476,,49.504,22.48916113,20.67230521,47.594,28.483,40.001,36.6,33.58256728,35.054,41.78965646,33.883,37.94188,46.94412446,27.914,36.157,35.795,,47.187,48.9,15.198,23.09201288,19.987,15,35.868,32.467,33.122,,26.9,32.794,39.613,27.5947087,37.574,,55.371,35.927,48.269,47.381
20,1979,22.478,50.7,54.363,27.186,,41.74108174,29.722,25.017,23.538,,20.59,15.3,11.4,26.34,50.259,12.6,47.348,49.022,44.089,15.3,32.934,25.77,18.817,15.99,41.792,14.5,40.692,32.351,17.825,32.478,44.977,44.684,42.311,15.4,17.72543915,11.4,11.599,23.567,17.82,49.528,45.828,46.31,42.445,31.98,45.711,40.991,29.593,28.82227849,16.593,,,19.543,16.7,10.5,41.574,21,11.6,34.82,43.988,22.05028698,37.68085735,21.4030044,20.67381197,16.73233434,35.287,39.204,13.14289261,45.242,16.2,14.9,48.829,14.02840939,44.61450537,13.3,33.763,14,18.4,38.732,38.044,13.1,18.519,43.521,,47.112,51.275,47.883,43.552,15.5,30.793,18.1,44.159,28.968,31.097,15.87732303,16.8,44.499,47.53736472,15.1,41.177,15,27.40304384,30.5764947,45.06291699,43.75744751,34.042,45.70433744,11.9,36.332,,21.5,43.747,40.407,19.8,24.7,11.9,28.846,41.798,14.1,24,49.645,31.649,44.068,35.775,27.7,23,38.162,33.84908271,42.739,30.067,48.924,41.658,36.283,32.57812913,46.11995763,46.10197382,14.5,27.343,37.11840249,30.69862965,41.595,20.76012413,15.3,11.2,13.8,14.078,,38.304,,20.776,46.603,45.939,41.35562905,35.554,,29.39516518,21.322,49.789,18.6,36.021,41.68030252,18.68,39.146,,47.378,43.498,27.5,53.179,31.382,15.58029326,43.172,26.3,56.537,47.099,44.725,12.5,12.7,42.006,,16.8,17.21273877,49.973,35.38550648,42.229,31.529,36.934,36.881,,39.807,19.6,47.65089435,23.4,20.647,16.6,36.401,,36.90823383,14.60581451,31.277,35.403,18.6,15.8,53.67,37.70420752,44.324,45.698,48.605,17.1,44.976,48.019,38.187,,43.947,,46.83073992,48.32,46.82752556,33.71008677,40.846,29.414,20.3,16.3,11.6,48.261,,27.6,45.096,,49.649,22.06858806,20.50560597,47.339,27.447,40.239,36.454,33.13885447,36.279,41.68030252,34.3,37.70420752,46.82752556,28.306,35.567,35.168,,46.96,48.974,15.169,22.72230136,19.607,15.6,34.4,31.612,32.877,,26.35,32.421,39.374,27.45127497,37.279,,55.445,35.606,47.935,47.046
21,1980,22.472,50.596,54.173,26.901,,41.41590259,29.89,24.63,23.823,,20.381,15.3,12,26.591,50.606,12.6,47.337,49.099,43.602,14.5,32.931,26.094,18.474,16.162,41.365,14.9,40.341,32.059,17.712,31.886,44.414,44.243,42.339,15.4,17.15949364,11.7,11.533,23.337,18.21,48.868,45.999,46.296,42.047,31.675,45.84,41.294,29.649,28.83880578,16.196,,,19.876,14.9,11.1,41.27,24.8,11.2,34.365,43.206,22.22924979,37.37272495,21.49746797,20.57762633,16.65281905,34.723,39.124,13.0602224,45.231,15.2,15,48.961,13.89421551,44.38489208,13.2,33.706,14,17.1,38.902,38.145,13.4,18.589,43.164,,47.229,51.008,48.588,43.616,15.4,31.323,20.6,43.824,28.432,31,15.80841761,17,44.012,47.43998245,14.8,41.783,13.9,27.3911922,30.56060796,44.89646542,43.63980272,33.4,45.51674667,11.5,36.096,,21.7,44.206,39.957,19.8,24.3,11.3,28.732,41.105,13.5,23.9,49.355,29.6,45.885,36.222,26.8,22.6,37.41,33.36335176,42.763,29.783,48.834,40.304,35.619,32.12035574,45.97083867,46.05548269,15.4,27.005,36.86835799,30.684134,41.199,20.93416698,15.2,11.4,14.1,16.016,,37.936,,21.062,46.21,46.563,41.18648343,34.454,,29.37638133,21.163,49.668,17.7,35.583,41.5231394,18.621,38.81,,47.221,43.217,27.2,52.999,31.305,15.85096264,42.685,26.2,56.626,46.945,44.302,12.8,12.5,41.82,,16.2,17.0860946,49.744,35.43963362,42.212,30.898,36.148,36.58,,39.429,19.6,47.49517143,22.8,20.471,16.2,36.582,,36.76434108,14.54094032,30.974,35.081,17.9,15.9,53.7,37.46783537,44.047,45.318,48.39,17.6,44.201,47.944,37.421,,43.917,,46.68804766,48.058,46.68513154,33.75477399,40.834,29.245,19.1,15.7,11.7,48.064,,28.9,44.627,,49.772,22.25214227,20.4166753,47.047,26.454,40.626,36.301,32.6711666,37.978,41.5231394,34.599,37.46783537,46.68513154,28.625,34.934,34.522,,46.709,49.05,15.141,22.84877384,19.227,15.9,33.9,30.835,32.602,,25.8,32.099,39.108,27.45397648,36.986,,55.383,35.258,47.592,46.575
22,1981,22.424,50.493,53.966,26.688,,41.05424593,30.101,24.145,24.082,,20.364,15.7,12.4,26.3,50.903,12.6,47.306,49.092,43.063,14,32.938,26.398,18.176,16.3,40.85,,39.931,31.655,17.629,31.389,43.917,43.619,42.37,15.3,16.55865253,11.6,11.524,23.199,20.91,48.163,46.147,46.278,41.605,31.293,45.918,41.622,29.637,28.75313129,16.138,,,20.168,14,11,41.041,22.5,10.4,33.937,42.324,24.06898603,37.06214142,23.06485068,20.56643969,16.47869062,34.204,39.048,12.78948283,45.214,14.1,15.4,49.08,13.52238036,44.01697655,13.2,33.499,14.1,17.2,39.005,38.22,13,18.664,42.805,,47.313,50.666,49.137,43.636,14.5,31.848,20.7,43.393,27.965,30.926,15.56104346,16.8,43.478,47.31952591,14.6,42.205,13.3,28.12877827,31.16180948,44.72503532,43.62201599,32.724,45.269912,,35.847,,20.9,44.457,39.556,18.8,23.6,11,28.626,40.484,13,24.4,49.019,30.7,47.642,36.552,25.9,22.4,36.697,32.86138174,42.827,29.431,48.71,39.009,34.835,31.64137074,45.78695366,46.0040646,14.4,26.554,36.60051416,31.30603263,40.741,22.51678982,15.2,12.1,14.2,18.004,,37.455,,21.347,45.819,47.232,40.94056752,33.511,,30.0498991,20.984,49.538,16.6,35.061,41.29030538,18.572,38.584,,47.042,42.95,25.5,52.816,31.192,15.75105478,42.172,27.7,56.681,46.747,43.792,12.5,12.4,41.601,,16.2,16.78693683,49.322,35.36301042,42.22,30.314,35.347,36.254,,38.987,19,47.32005983,22,20.621,15.4,36.678,,36.53141706,14.28116716,30.767,34.429,17,16,53.581,37.2147691,43.692,44.895,48.114,17.6,43.503,47.865,36.624,,44.018,,46.51476511,47.857,46.51179535,33.67973078,40.778,29.184,18.6,15.3,11.3,47.868,,28.1,44.064,,49.88,24.1138406,20.34988792,46.725,25.503,41.134,36.193,32.17368585,39.818,41.29030538,34.702,37.2147691,46.51179535,28.774,34.266,33.823,,46.445,49.129,14.6,24.28834769,18.88,15.8,35,30.114,32.311,,25.25,31.822,38.812,27.91977988,36.685,31,55.221,34.872,47.251,45.949
